source_location,rack_type,volume,PR_to_EO_sla_range_80,PR_to_EO_accuracy_80,PR_to_EO_sla_range_90,PR_to_EO_accuracy_90,PR_to_EO_default_sla,PR_to_EO_default_accuracy,PR_to_EO_avg_deviation,EO_to_PO_sla_range_80,EO_to_PO_accuracy_80,EO_to_PO_sla_range_90,EO_to_PO_accuracy_90,EO_to_PO_default_sla,EO_to_PO_default_accuracy,EO_to_PO_avg_deviation,PO_to_Ready_sla_range_80,PO_to_Ready_accuracy_80,PO_to_Ready_sla_range_90,PO_to_Ready_accuracy_90,PO_to_Ready_default_sla,PO_to_Ready_default_accuracy,PO_to_Ready_avg_deviation,Ready_to_Picked_sla_range_80,Ready_to_Picked_accuracy_80,Ready_to_Picked_sla_range_90,Ready_to_Picked_accuracy_90,Ready_to_Picked_default_sla,Ready_to_Picked_default_accuracy,Ready_to_Picked_avg_deviation,Picked_to_Delivered_sla_range_80,Picked_to_Delivered_accuracy_80,Picked_to_Delivered_sla_range_90,Picked_to_Delivered_accuracy_90,Picked_to_Delivered_default_sla,Picked_to_Delivered_default_accuracy,Picked_to_Delivered_avg_deviation,Delivered_to_Handoff_sla_range_80,Delivered_to_Handoff_accuracy_80,Delivered_to_Handoff_sla_range_90,Delivered_to_Handoff_accuracy_90,Delivered_to_Handoff_default_sla,Delivered_to_Handoff_default_accuracy,Delivered_to_Handoff_avg_deviation
SYN-WUX,NW.FNC_BRIGGS_8W,11,"(0, 0)",0.0,"(0, 0)",0.0,32,0.0,26.223399220289245,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(9.0, 47.0)",81.81818181818183,"(0, 0)",0.0,35,0.0,13.152946437965905,"(1.0, 6.0)",81.81818181818183,"(0, 0)",0.0,4,63.63636363636363,2.242270674512285,"(6.0, 44.0)",90.9090909090909,"(6.0, 44.0)",90.9090909090909,21,0.0,18.313929125122222,"(0, 0)",0.0,"(0, 0)",0.0,1,45.45454545454545,1.6431676725154982
SYN-WUX,NW.FUSION_PRIMARY_EVEN_V2,28,"(0, 0)",0.0,"(0, 0)",0.0,15,10.714285714285714,15.26088912357682,"(0, 1.0)",100.0,"(0, 1.0)",100.0,0,100.0,0.41785544701867255,"(0, 0)",0.0,"(0, 0)",0.0,16,10.714285714285714,16.979819955296517,"(0, 0)",0.0,"(0, 0)",0.0,1,75.0,1.0645812948447542,"(5.0, 32.0)",82.14285714285714,"(3.0, 38.0)",92.85714285714286,19,10.714285714285714,11.210622760492063,"(0, 0)",0.0,"(0, 0)",0.0,25,3.571428571428571,37.89272983514086
SYN-WUX,NW.FUSION_PRIMARY_ODD_V2,26,"(0, 0)",0.0,"(0, 0)",0.0,16,15.384615384615385,15.356770798469487,"(0, 1.0)",96.15384615384616,"(0, 1.0)",96.15384615384616,0,100.0,0.5615911461059686,"(0, 0)",0.0,"(0, 0)",0.0,18,0.0,17.906702655709676,"(0, 0)",0.0,"(0, 0)",0.0,1,57.692307692307686,1.3165611772087666,"(3.0, 26.0)",80.76923076923077,"(3.0, 34.0)",92.3076923076923,23,15.384615384615385,31.989156816742664,"(0, 0)",0.0,"(0, 0)",0.0,11,0.0,14.122837726694499
SYN-WUX,NW.FUSION_SECONDARY_V2,56,"(0, 40.0)",80.35714285714286,"(0, 0)",0.0,18,0.0,16.532898271458457,"(0, 0.0)",85.71428571428571,"(0, 2.0)",94.64285714285714,0,94.64285714285714,0.9395702250455832,"(2.0, 11.0)",80.35714285714286,"(2.0, 25.0)",91.07142857142857,7,39.285714285714285,7.044900573669458,"(0, 3.0)",91.07142857142857,"(0, 3.0)",91.07142857142857,1,91.07142857142857,1.0935886517938844,"(12.0, 52.0)",80.35714285714286,"(6.0, 52.0)",92.85714285714286,31,7.142857142857142,16.18675943455987,"(0, 0)",0.0,"(0, 0)",0.0,19,1.7857142857142856,30.224622045242814
SYN-WUX,NW.FUSION_SECONDARY_V3,7,"(10.0, 11.0)",85.71428571428571,"(7.0, 11.0)",100.0,9,100.0,1.3451854182690988,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-WUX,NW.METRONOME_LOCO_FULL_V1,20,"(4.0, 39.0)",80.0,"(4.0, 55.0)",100.0,23,0.0,20.787394966028913,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,18,10.0,7.745966692414834,"(0, 0)",0.0,"(0, 0)",0.0,1,35.0,1.1338934190276817,"(0, 0)",0.0,"(0, 0)",0.0,6,20.0,3.0767948691238205,"(0, 0)",0.0,"(0, 0)",0.0,9,5.0,
SYN-WUX,NW.ORINOCO-CIENA-LINE-12.8T-100GPP-2.0,6,"(51.0, 51.0)",100.0,"(51.0, 51.0)",100.0,51,100.0,0.0,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,103,0.0,24.846193538112296,"(0, 0)",0.0,"(0, 0)",0.0,1,50.0,1.0,"(3.0, 11.0)",83.33333333333334,"(3.0, 13.0)",100.0,7,0.0,4.457203906785808,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-WUX,NW.PUFFIN_MEDIUM,14,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0.0)",92.85714285714286,"(0, 0.0)",92.85714285714286,0,92.85714285714286,0.0,"(5.0, 44.0)",92.85714285714286,"(5.0, 44.0)",92.85714285714286,21,7.142857142857142,15.9651061814388,"(0, 5.0)",92.85714285714286,"(0, 5.0)",92.85714285714286,2,78.57142857142857,1.8985245861972937,"(13.0, 164.0)",92.85714285714286,"(13.0, 164.0)",92.85714285714286,76,0.0,63.9144345594557,"(0, 0)",0.0,"(0, 0)",0.0,54,7.142857142857142,
SYN-WUX,NW.ROCK.1.0-100G-NO-OPTIC,9,"(0, 0)",0.0,"(0, 0)",0.0,45,0.0,41.05281151557507,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,12,33.33333333333333,13.69567189193099,"(0, 0)",0.0,"(0, 0)",0.0,3,44.44444444444444,5.272570530585627,"(7.0, 91.0)",88.88888888888889,"(0, 0)",0.0,44,0.0,37.05112298278845,"(0, 0)",0.0,"(0, 0)",0.0,0,11.11111111111111,
SYN-WUX,NW.THUNDERACK_TALL,7,"(0, 0)",0.0,"(0, 0)",0.0,0,14.285714285714285,,"(0, 3.0)",100.0,"(0, 3.0)",100.0,0,71.42857142857143,1.4638501094227998,"(10.0, 22.0)",85.71428571428571,"(10.0, 55.0)",100.0,19,0.0,16.49675292725381,"(2.0, 9.0)",85.71428571428571,"(1.0, 9.0)",100.0,5,28.57142857142857,3.4364987719368982,"(9.0, 29.0)",85.71428571428571,"(6.0, 29.0)",100.0,17,0.0,9.658452996505925,"(0, 0)",0.0,"(0, 0)",0.0,220,0.0,190.5255888325765
SYN-WUX,NW.TIGRIS-CELESTICA-LINE-6.4T-4X100G-1.0,12,"(15.0, 28.0)",91.66666666666666,"(15.0, 28.0)",91.66666666666666,22,16.666666666666664,6.148170459575759,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(3.0, 9.0)",91.66666666666666,"(3.0, 9.0)",91.66666666666666,7,75.0,2.5628464289109907,"(1.0, 3.0)",91.66666666666666,"(1.0, 3.0)",91.66666666666666,1,100.0,1.1381803659589922,"(6.0, 10.0)",83.33333333333334,"(6.0, 28.0)",91.66666666666666,17,0.0,29.82169232846006,"(0, 0)",0.0,"(0, 0)",0.0,0,41.66666666666667,0.447213595499958
SYN-WUX,ONEFABRIC-AGG-12.8T-16W-BR,16,"(8.0, 33.0)",81.25,"(0, 44.0)",93.75,18,25.0,11.242775458044157,"(0, 0.0)",81.25,"(0, 3.0)",93.75,0,87.5,1.4548768561863463,"(0, 0)",0.0,"(0, 0)",0.0,24,31.25,10.713910527341488,"(0, 0)",0.0,"(0, 0)",0.0,1,62.5,1.2862913567871996,"(4.0, 18.0)",81.25,"(4.0, 22.0)",93.75,12,37.5,6.347899915195051,"(0, 0)",0.0,"(0, 0)",0.0,11,0.0,25.390286856722724
SYN-WUX,ONEFABRIC-AGG-12.8T-8W-BR,38,"(0, 0)",0.0,"(0, 0)",0.0,15,15.789473684210526,14.463052726858676,"(0, 3.0)",92.10526315789474,"(0, 3.0)",92.10526315789474,1,92.10526315789474,1.9504895982369979,"(0, 0)",0.0,"(0, 0)",0.0,19,18.421052631578945,12.126996306129024,"(0, 0)",0.0,"(0, 0)",0.0,2,65.78947368421053,2.1334770066562787,"(6.0, 14.0)",81.57894736842105,"(6.0, 30.0)",92.10526315789474,11,50.0,7.740455509438631,"(0, 0)",0.0,"(0, 0)",0.0,42,0.0,40.80808743374284
SYN-WUX,ONEFABRIC-CORE-12.8T-8W-BR,12,"(0, 37.0)",83.33333333333334,"(0, 60.0)",91.66666666666666,14,8.333333333333332,18.708772857089848,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,26,25.0,12.18605760695394,"(0, 0)",0.0,"(0, 0)",0.0,1,66.66666666666666,1.0137937550497034,"(7.0, 53.0)",83.33333333333334,"(7.0, 113.0)",91.66666666666666,30,8.333333333333332,30.855675770799888,"(0, 0)",0.0,"(0, 0)",0.0,1,16.666666666666664,1.4142135623730951
SYN-WUX,ONEFABRIC-SP-12.8T-16W-BASE_FULL,78,"(0, 119.0)",80.76923076923077,"(0, 0)",0.0,36,0.0,34.00280672804254,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,29,7.6923076923076925,18.777150884754512,"(0, 0)",0.0,"(0, 0)",0.0,1,56.41025641025641,1.0291727830331272,"(5.0, 38.0)",82.05128205128204,"(5.0, 43.0)",93.58974358974359,18,15.384615384615385,12.98775647222484,"(0, 0)",0.0,"(0, 0)",0.0,0,20.51282051282051,0.4031128874149275
SYN-WUX,ONEFABRIC-SP-12.8T-8W-BASE_FULL,34,"(12.0, 44.0)",82.35294117647058,"(12.0, 109.0)",91.17647058823529,31,0.0,24.466484646710935,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,42,0.0,18.33712082089225,"(0, 0)",0.0,"(0, 0)",0.0,1,47.05882352941176,1.5024489812224808,"(0, 0)",0.0,"(0, 0)",0.0,15,0.0,11.009136521840473,"(0, 0)",0.0,"(0, 0)",0.0,2,17.647058823529413,0.40824829046386296
SYN-WUX,S3.SJLB.17,22,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 7.0)",90.9090909090909,"(0, 7.0)",90.9090909090909,1,68.18181818181817,3.109831608235235,"(0, 0)",0.0,"(0, 0)",0.0,29,0.0,20.42057785666214,"(0, 0)",0.0,"(0, 0)",0.0,1,59.09090909090909,1.1821319289469756,"(7.0, 17.0)",81.81818181818183,"(7.0, 228.0)",90.9090909090909,41,0.0,76.21938033987117,"(0, 0)",0.0,"(0, 0)",0.0,66,0.0,31.00940717481283
SYN-WUX,STORM.SIREN,43,"(0, 0)",0.0,"(0, 0)",0.0,10,2.3255813953488373,13.683735432425438,"(0, 0.0)",81.3953488372093,"(0, 3.0)",90.69767441860465,0,88.37209302325581,1.018727087128236,"(1.0, 43.0)",81.3953488372093,"(0, 51.0)",90.69767441860465,18,4.651162790697675,19.18985776460162,"(0, 5.0)",86.04651162790698,"(0, 11.0)",93.02325581395348,3,76.74418604651163,2.7003086243366083,"(0, 48.0)",81.3953488372093,"(0, 100.0)",90.69767441860465,21,6.976744186046512,21.103497928810498,"(0, 0)",0.0,"(0, 0)",0.0,18,0.0,32.140867826108625
SYN-WUX,TARMAC4,15,"(0, 0)",0.0,"(0, 0)",0.0,12,0.0,17.03819239238717,"(0, 0.0)",93.33333333333333,"(0, 0.0)",93.33333333333333,0,100.0,0.25819888974716115,"(1.0, 8.0)",80.0,"(1.0, 12.0)",93.33333333333333,5,60.0,3.461351236287988,"(0, 3.0)",80.0,"(0, 8.0)",93.33333333333333,3,66.66666666666666,5.9505902068218255,"(7.0, 109.0)",80.0,"(0, 0)",0.0,38,13.333333333333334,38.76391396184118,"(0, 0)",0.0,"(0, 0)",0.0,82,0.0,88.60173732575934
WIW-BRQ,EC2.C6A.17C,35,"(1.0, 36.0)",80.0,"(1.0, 113.0)",91.42857142857143,21,14.285714285714285,26.18636680510706,"(0, 1.0)",82.85714285714286,"(0, 3.0)",91.42857142857143,2,91.42857142857143,7.258955639400885,"(0, 0)",0.0,"(0, 0)",0.0,43,5.714285714285714,18.255384355609017,"(0, 0)",0.0,"(0, 0)",0.0,2,48.57142857142857,2.666531381849764,"(0, 0)",0.0,"(0, 0)",0.0,21,0.0,56.80252032955469,"(0, 0)",0.0,"(0, 0)",0.0,0,54.285714285714285,0.7451598203705946
WIW-BRQ,EC2.D3H.16C,10,"(0, 14.0)",90.0,"(0, 14.0)",90.0,6,30.0,5.804691589089333,"(0, 1.0)",80.0,"(0, 4.0)",100.0,1,80.0,1.632993161855452,"(0, 0)",0.0,"(0, 0)",0.0,29,0.0,11.617515511789371,"(0, 0)",0.0,"(0, 0)",0.0,1,50.0,2.8106938645110393,"(5.0, 19.0)",80.0,"(5.0, 28.0)",90.0,14,10.0,11.487190934060232,"(0, 0.0)",80.0,"(0, 1.0)",90.0,25,0.0,80.60355657992602
WIW-BRQ,EC2.D3HEN.16C,18,"(0, 0)",0.0,"(0, 0)",0.0,11,5.555555555555555,11.310875184347912,"(0, 0.0)",94.44444444444444,"(0, 0.0)",94.44444444444444,0,100.0,0.23570226039551584,"(20.0, 60.0)",83.33333333333334,"(0, 0)",0.0,38,22.22222222222222,13.048467342948749,"(0, 5.0)",83.33333333333334,"(0, 0)",0.0,1,77.77777777777779,1.4375905768565218,"(6.0, 22.0)",83.33333333333334,"(6.0, 57.0)",94.44444444444444,14,5.555555555555555,12.268443498763522,"(0, 1.0)",83.33333333333334,"(0, 346.0)",94.44444444444444,21,0.0,83.75634304337791
WIW-BRQ,EC2.M6A.17C,50,"(0, 0)",0.0,"(0, 0)",0.0,22,2.0,28.990474626118473,"(0, 1.0)",82.0,"(0, 4.0)",98.0,1,86.0,2.307839346440647,"(3.0, 71.0)",80.0,"(0, 0)",0.0,40,22.0,14.01427843308388,"(0, 0)",0.0,"(0, 0)",0.0,2,62.0,1.913491814617669,"(6.0, 18.0)",82.0,"(0, 0)",0.0,9,57.99999999999999,3.560004958954643,"(0, 3.0)",80.0,"(0, 0)",0.0,0,78.0,3.0195837757647643
WIW-BRQ,EC2.R6A.17C,78,"(0, 0)",0.0,"(0, 0)",0.0,18,2.564102564102564,37.85136973051557,"(0, 1.0)",83.33333333333334,"(0, 27.0)",98.71794871794873,2,89.74358974358975,7.699011485491185,"(0, 0)",0.0,"(0, 0)",0.0,41,6.41025641025641,25.280626236173063,"(0, 0)",0.0,"(0, 0)",0.0,2,55.12820512820513,2.564624758289127,"(0, 0)",0.0,"(0, 0)",0.0,10,19.230769230769234,10.900894834678542,"(0, 0)",0.0,"(0, 0)",0.0,0,75.64102564102564,0.5712015287450464
WIW-BRQ,NW.HOPPER27CX-M.BF21,8,"(61.0, 100.0)",87.5,"(52.0, 100.0)",100.0,78,0.0,20.667434701550583,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,18,0.0,15.305227865013967,"(0, 0)",0.0,"(0, 0)",0.0,9,0.0,4.041451884327381,"(0, 0)",0.0,"(0, 0)",0.0,11,0.0,3.4641016151377544,"(0, 0)",0.0,"(0, 0)",0.0,1,50.0,1.7320508075688772
WIW-CJS,EC2.C6A.17C,50,"(0, 63.0)",82.0,"(0, 0)",0.0,20,8.0,17.593686506188767,"(0, 0.0)",96.0,"(0, 0.0)",96.0,0,96.0,0.5938459911664722,"(0, 0)",0.0,"(0, 0)",0.0,38,10.0,24.763135973172027,"(0, 0)",0.0,"(0, 0)",0.0,3,14.000000000000002,5.113907193489703,"(6.0, 20.0)",80.0,"(6.0, 41.0)",90.0,14,14.000000000000002,12.19586530078053,"(0, 1.0)",82.0,"(0, 16.0)",90.0,1,84.0,3.936513084660139
WIW-CJS,EC2.C6AS.17C,9,"(0, 0)",0.0,"(0, 0)",0.0,3,22.22222222222222,2.1213203435596424,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,99,0.0,33.155477892585324,"(0, 0)",0.0,"(0, 0)",0.0,5,55.55555555555556,3.265986323710904,"(0, 0)",0.0,"(0, 0)",0.0,11,55.55555555555556,1.224744871391589,"(0, 0)",0.0,"(0, 0)",0.0,1,66.66666666666666,1.0954451150103321
WIW-CJS,EC2.C7ID.C21CX,7,"(0, 4.0)",85.71428571428571,"(0, 6.0)",100.0,1,71.42857142857143,2.47847879612821,"(2.0, 4.0)",85.71428571428571,"(2.0, 5.0)",100.0,3,100.0,0.9511897312113419,"(4.0, 5.0)",100.0,"(4.0, 5.0)",100.0,4,100.0,0.5345224838248488,"(0, 1.0)",100.0,"(0, 1.0)",100.0,0,100.0,0.5345224838248488,"(0, 0)",0.0,"(0, 0)",0.0,24,0.0,19.3597520645281,"(0, 0)",0.0,"(0, 0)",0.0,1,57.14285714285714,2.489979919597747
WIW-CJS,EC2.D3H.16C,19,"(0, 0)",0.0,"(0, 0)",0.0,10,0.0,8.366600265340756,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(13.0, 181.0)",84.21052631578947,"(0, 0)",0.0,48,0.0,54.193485065360136,"(0, 0)",0.0,"(0, 0)",0.0,3,15.789473684210526,7.16049769727826,"(6.0, 23.0)",84.21052631578947,"(0, 0)",0.0,11,31.57894736842105,5.078959867269413,"(0, 0)",0.0,"(0, 0)",0.0,81,0.0,309.89211640428005
WIW-CJS,EC2.D3HEN.16C,505,"(0, 0)",0.0,"(0, 0)",0.0,62,0.0,38.721233463615185,"(0, 0.0)",99.4059405940594,"(0, 0.0)",99.4059405940594,0,100.0,0.07692217023365837,"(7.0, 53.0)",80.79207920792079,"(0, 0)",0.0,29,14.059405940594061,21.439357168257246,"(0, 0)",0.0,"(0, 0)",0.0,3,8.712871287128712,5.526434873592587,"(4.0, 18.0)",80.5940594059406,"(4.0, 24.0)",90.6930693069307,13,24.554455445544555,13.754197756024293,"(0, 2.0)",84.15841584158416,"(0, 4.0)",90.89108910891089,2,90.89108910891089,14.565600345569479
WIW-CJS,EC2.M6A.17C,82,"(0, 0)",0.0,"(0, 0)",0.0,4,47.5609756097561,12.529918996406051,"(0, 0.0)",96.34146341463415,"(0, 0.0)",96.34146341463415,0,98.78048780487805,0.24720661623652213,"(21.0, 95.0)",80.48780487804879,"(21.0, 104.0)",91.46341463414635,70,3.6585365853658534,29.54859755089707,"(0, 0)",0.0,"(0, 0)",0.0,4,21.951219512195124,9.23014508181169,"(5.0, 24.0)",80.48780487804879,"(1.0, 39.0)",90.2439024390244,13,12.195121951219512,7.754720529136144,"(0, 4.0)",81.70731707317073,"(0, 11.0)",90.2439024390244,1,79.26829268292683,2.2265687263645675
WIW-CJS,EC2.M6AS.17C,51,"(0, 0)",0.0,"(0, 0)",0.0,1,19.607843137254903,2.1447610589527217,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(12.0, 72.0)",80.3921568627451,"(12.0, 138.0)",90.19607843137256,43,0.0,37.46434629475399,"(0, 0)",0.0,"(0, 0)",0.0,1,33.33333333333333,3.170588522490323,"(7.0, 18.0)",82.35294117647058,"(6.0, 155.0)",90.19607843137256,15,27.450980392156865,21.448883173069426,"(0, 8.0)",88.23529411764706,"(0, 12.0)",90.19607843137256,3,58.82352941176471,2.8996918043796436
WIW-CJS,EC2.R6A.17C,76,"(0, 245.0)",80.26315789473685,"(0, 0)",0.0,19,0.0,55.02208697100473,"(0, 0.0)",89.47368421052632,"(0, 2.0)",96.05263157894737,0,96.05263157894737,0.8061169650885092,"(6.0, 59.0)",80.26315789473685,"(6.0, 80.0)",93.42105263157895,41,28.947368421052634,19.715032208186194,"(0, 0)",0.0,"(0, 0)",0.0,4,34.21052631578947,7.0457687403758245,"(5.0, 27.0)",80.26315789473685,"(0, 0)",0.0,16,6.578947368421052,24.222035277965247,"(0, 2.0)",82.89473684210526,"(0, 5.0)",92.10526315789474,1,88.1578947368421,1.335176459147769
WIW-CJS,EC2.TRN1N.19,949,"(0, 0)",0.0,"(0, 0)",0.0,32,1.4752370916754478,30.00407857500311,"(0, 0.0)",84.08851422550052,"(0, 1.0)",93.78292939936776,0,96.31190727081137,1.6763360190649907,"(0, 0)",0.0,"(0, 0)",0.0,17,15.17386722866175,16.02767910436537,"(0, 0)",0.0,"(0, 0)",0.0,4,16.43835616438356,8.68910204591059,"(0, 0)",0.0,"(0, 0)",0.0,22,4.3203371970495255,28.310842575813986,"(0, 15.0)",80.18967334035827,"(0, 30.0)",90.83245521601685,7,10.748155953635406,12.132591479291596
WIW-CJS,EC2.TRN2N.21,112,"(0, 0)",0.0,"(0, 0)",0.0,2,8.928571428571429,5.262348115842174,"(2.0, 30.0)",84.82142857142857,"(2.0, 34.0)",98.21428571428571,15,0.0,11.974443909835937,"(0, 0)",0.0,"(0, 0)",0.0,42,1.7857142857142856,31.908582765887328,"(0, 0)",0.0,"(0, 0)",0.0,5,6.25,6.117370531709047,"(6.0, 22.0)",80.35714285714286,"(6.0, 50.0)",90.17857142857143,15,7.142857142857142,21.26707100049798,"(0, 4.0)",84.82142857142857,"(0, 6.0)",91.07142857142857,3,54.46428571428571,22.303727141097873
WIW-CJS,EC2.TRN2P.21,6162,"(1.0, 77.0)",80.59071729957806,"(1.0, 94.0)",90.55501460564753,38,4.673807205452775,39.32402860524434,"(0, 0.0)",98.62057773450178,"(0, 0.0)",98.62057773450178,0,99.64297306069459,0.8204567748303895,"(0, 0)",0.0,"(0, 0)",0.0,39,0.9737098344693282,21.80597720979507,"(0, 0)",0.0,"(0, 0)",0.0,1,14.47581953911068,5.291013223670476,"(0, 0)",0.0,"(0, 0)",0.0,9,10.548523206751055,6.6068072379924,"(0, 0)",0.0,"(0, 0)",0.0,5,6.767283349561831,7.881061286401463
WIW-JHB,EC2.C6A.17C,71,"(2.0, 103.0)",80.28169014084507,"(2.0, 162.0)",90.14084507042254,57,8.450704225352112,40.8704861069132,"(0, 0.0)",88.73239436619718,"(0, 1.0)",92.95774647887323,1,94.36619718309859,4.237563173558525,"(0, 0)",0.0,"(0, 0)",0.0,32,14.084507042253522,10.937479531319076,"(0, 0)",0.0,"(0, 0)",0.0,2,28.169014084507044,1.4832396974191326,"(0, 0)",0.0,"(0, 0)",0.0,12,2.8169014084507045,5.714354395191652,"(0, 0)",0.0,"(0, 0)",0.0,0,35.2112676056338,0.9214135059802677
WIW-JHB,EC2.D3H.16C,18,"(1.0, 44.0)",83.33333333333334,"(0, 0)",0.0,22,5.555555555555555,22.732410782844834,"(0, 0.0)",94.44444444444444,"(0, 0.0)",94.44444444444444,0,94.44444444444444,0.0,"(28.0, 45.0)",83.33333333333334,"(4.0, 47.0)",94.44444444444444,33,55.55555555555556,9.08376055840052,"(0, 5.0)",88.88888888888889,"(0, 6.0)",94.44444444444444,3,77.77777777777779,1.6538724611187705,"(5.0, 21.0)",83.33333333333334,"(0, 0)",0.0,11,5.555555555555555,5.9833101206606365,"(0, 13.0)",83.33333333333334,"(0, 0)",0.0,1,77.77777777777779,3.3051186852834085
WIW-JHB,EC2.D3HEN.16C,68,"(0, 0)",0.0,"(0, 0)",0.0,42,2.941176470588235,23.67298579415483,"(0, 1.0)",82.35294117647058,"(0, 3.0)",92.64705882352942,0,82.35294117647058,1.3260243774881038,"(0, 0)",0.0,"(0, 0)",0.0,33,13.23529411764706,17.89768264399493,"(0, 0)",0.0,"(0, 0)",0.0,1,58.82352941176471,2.1939685100137116,"(2.0, 18.0)",82.35294117647058,"(1.0, 18.0)",91.17647058823529,10,26.47058823529412,7.665090544384524,"(0, 1.0)",94.11764705882352,"(0, 1.0)",94.11764705882352,0,100.0,0.5629784083986619
WIW-JHB,EC2.M6A.17C,50,"(1.0, 110.0)",82.0,"(0, 0)",0.0,28,10.0,27.99533933336483,"(0, 0.0)",80.0,"(0, 1.0)",96.0,0,96.0,2.223804425404577,"(0, 0)",0.0,"(0, 0)",0.0,34,12.0,13.795370707756529,"(0, 0)",0.0,"(0, 0)",0.0,2,42.0,2.1806905455408514,"(0, 0)",0.0,"(0, 0)",0.0,11,18.0,9.275615183751267,"(0, 0)",0.0,"(0, 0)",0.0,0,57.99999999999999,0.6336227840855435
WIW-JHB,EC2.R6A.17C,63,"(0, 0)",0.0,"(0, 0)",0.0,30,1.5873015873015872,27.643556634489986,"(0, 0.0)",87.3015873015873,"(0, 1.0)",92.06349206349206,0,92.06349206349206,1.278039332966847,"(0, 0)",0.0,"(0, 0)",0.0,41,4.761904761904762,16.469096107466868,"(0, 0)",0.0,"(0, 0)",0.0,1,39.682539682539684,1.9662211577097939,"(0, 0)",0.0,"(0, 0)",0.0,14,22.22222222222222,6.490907799219691,"(0, 0)",0.0,"(0, 0)",0.0,0,69.84126984126983,0.9104864124446761
WIW-JHB,EC2.TRN1N.19,262,"(0, 0)",0.0,"(0, 0)",0.0,56,3.0534351145038165,15.73019658033661,"(0, 0.0)",98.85496183206108,"(0, 0.0)",98.85496183206108,0,100.0,0.18470832503140489,"(0, 0)",0.0,"(0, 0)",0.0,53,8.015267175572518,27.41824238582682,"(0, 0)",0.0,"(0, 0)",0.0,1,51.908396946564885,1.3600436928139998,"(13.0, 21.0)",80.53435114503816,"(13.0, 23.0)",90.07633587786259,18,61.832061068702295,6.211959980733932,"(0, 1.0)",84.7328244274809,"(0, 4.0)",91.98473282442748,1,88.16793893129771,3.1346953100388886
WIW-JHB,EC2.TRN2P.21,37,"(89.0, 138.0)",81.08108108108108,"(7.0, 89.0)",91.8918918918919,82,0.0,36.79522915934739,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,10,10.81081081081081,0.0,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
WIW-KHH,EC2.R7ID.C21CX,8,"(0, 0.0)",87.5,"(0, 4.0)",100.0,0,87.5,1.4142135623730951,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(13.0, 13.0)",100.0,"(13.0, 13.0)",100.0,13,100.0,0.0,"(6.0, 7.0)",100.0,"(6.0, 7.0)",100.0,6,100.0,0.4629100498862757
